Case ID,Case number,Registered,Days in court,Category,Topic,Court,Judge,Decision,PDF link,Plaintiff Name,Plaintiff INN,Plaintiff OKFS,Defendant Name,Defendant INN,Defendant OKFS,Third-party Name,Third-party INN,Third-party OKFS,Other Name,Other INN,Other OKFS
6a9aef26-60a0-46bb-97b8-7f1378fccbd8,А77-87/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/6a9aef26-60a0-46bb-97b8-7f1378fccbd8/92a4211c-e55f-4b3c-82dd-0fc866bfe026/A77-87-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Частное Общеобразовательное Учреждение ""Школьная Академия ""Вудеркинд""",2005010937,16,,,,,,
7005f8ef-2480-4071-b1d8-f80fb8175333,А77-76/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/7005f8ef-2480-4071-b1d8-f80fb8175333/218237fe-fa08-421d-9059-8c1c9c70e479/A77-76-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение ""Детский Сад №2 Нур"" с. Кошкельды Гудермесского Муниципального Района",2005011401,14,,,,,,
867a13a9-7dd8-45ab-920c-16b199ec3a22,А77-91/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/867a13a9-7dd8-45ab-920c-16b199ec3a22/0ca62f2c-02d8-448b-95d5-cce91a7c8998/A77-91-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""Лидер-Р""",2005009970,16,,,,,,
6fb1eb31-fba7-4446-8560-272e73f2b286,А77-83/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/6fb1eb31-fba7-4446-8560-272e73f2b286/377cdac0-e21a-4753-9395-c7f7e76f689d/A77-83-2019_20190124_Opredelenie.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,Индивидульный Предприниматель Мусханова А.В.,200505810250,16,,,,,,
8be3b089-d6e9-4cd9-aa04-3053abafe7ab,А77-88/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/8be3b089-d6e9-4cd9-aa04-3053abafe7ab/f6be5b98-f587-488f-9a12-ff80710c44a8/A77-88-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Общеобразовательное Учреждение ""Азамат-Юртовская средняя школа""",2005006835,14,,,,,,
fbb25dde-ba81-4f9a-9b6c-4bddc6b41224,А77-93/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/fbb25dde-ba81-4f9a-9b6c-4bddc6b41224/8a19a4d5-47a7-4512-be93-af40e900f3ac/A77-93-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""АРТ-МАСТЕР""",2005010599,16,,,,,,
7b35a87b-35ca-4b45-8c40-abc3cb77c34f,А77-80/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/7b35a87b-35ca-4b45-8c40-abc3cb77c34f/ae7d64a1-5046-41ca-ad00-16fad743a7a0/A77-80-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО Производственно-Коммерческое Предприятие ""Петимат""",2005000382,16,,,,,,
ef2c8679-653e-4db3-8315-f6c9f7048d1e,А77-96/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/ef2c8679-653e-4db3-8315-f6c9f7048d1e/fd01d93a-0acb-4ce6-9a07-f73e5f31ca0a/A77-96-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""Руторг""",2005011070,16,,,,,,
3000b977-fad7-4d55-bff6-a4f5cb34b10c,А77-56/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/3000b977-fad7-4d55-bff6-a4f5cb34b10c/359c1f5f-737a-4764-8374-db184870a20e/A77-56-2019_20190123_Opredelenie.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"""Управление Образования Гудермесского Муниципального Района""",2005001121,14,,,,,,
10cc4503-4615-45f3-941d-303eaa091c14,А77-62/2019,01/15/2019,9,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/10cc4503-4615-45f3-941d-303eaa091c14/84cd84c5-aceb-4156-8eb4-d283331d7f99/A77-62-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"МБОУДО ""Гудермесский детско-юношеский центр""",2005006666,14,,,,,,
3fe8c60b-07e0-433b-8d8e-d88b9934d21e,А77-64/2019,01/15/2019,9,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/3fe8c60b-07e0-433b-8d8e-d88b9934d21e/0ae04f69-ff99-431e-ac3c-213578e09043/A77-64-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Общеобразовательное Учреждени ""Гудермесская Средняя школа №7""",2005007003,14,,,,,,
a5dd7c0f-3fd6-451d-844c-f041a29f5ff8,А77-86/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/a5dd7c0f-3fd6-451d-844c-f041a29f5ff8/d1e16fea-46b9-4edb-b7ce-e745e222bd2e/A77-86-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""Нийсо и К""",2005235144,16,,,,,,
43400b67-d826-49e5-a8ae-80ab6558ef30,А77-60/2019,01/15/2019,9,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/43400b67-d826-49e5-a8ae-80ab6558ef30/2b4daa37-8805-42a8-8538-bacc82a81de8/A77-60-2019_20190123_Opredelenie.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,ИП Мусхаджиев Рамзан Русланович,200500156227,16,,,,,,
33e9f443-f9f6-4164-b3cd-b894d890ac02,А77-55/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/33e9f443-f9f6-4164-b3cd-b894d890ac02/43fae844-c3b5-4570-b11d-f97b7b2de71f/A77-55-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""АССТРОЙ""",2005800357,16,,,,,,
4fb534f5-d897-4f03-9737-d6cb8e9a587a,А77-61/2019,01/15/2019,9,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/4fb534f5-d897-4f03-9737-d6cb8e9a587a/697a10cb-4934-4cc7-b0a2-4652355e07cb/A77-61-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,Администрация Илсхан-Юртовского сельского поселения Гудермесского муниципального района Чеченской Республики,2005000706,14,,,,,,
14ecb98c-37f8-46ac-8a9d-d2c488624410,А77-52/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/14ecb98c-37f8-46ac-8a9d-d2c488624410/6edcb216-a7aa-4db6-9a76-573f255be3c9/A77-52-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""Электрон-95""",2005006970,16,,,,,,
030583c9-37a0-4957-a5cb-2cc63fec8ae4,А77-72/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/030583c9-37a0-4957-a5cb-2cc63fec8ae4/b07e513b-9a92-4f70-a04b-01977cc31152/A77-72-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ГУП ""Пищепродукт""",2005505489,13,,,,,,
6070a3f4-5a9e-4ddf-9809-16bb1996c927,А77-68/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/6070a3f4-5a9e-4ddf-9809-16bb1996c927/2f0375f8-2098-47bf-8d95-a66e9c486f67/A77-68-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"""Союз Социальной Справедливости России""",2005010422,53,,,,,,
b3f56a47-fdd3-4842-bc0c-0759e253fadf,А77-66/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/b3f56a47-fdd3-4842-bc0c-0759e253fadf/9a33cf60-df6a-4f85-b0fb-b8ac7f96553e/A77-66-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение ""Детский Сад №1 ""Малыш"" с. Дарбанхи Гудермесского Муниципального Района",2005011017,14,,,,,,
54a6bc6d-f4d7-4b39-ae19-6428dcb5bfe7,А77-69/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/54a6bc6d-f4d7-4b39-ae19-6428dcb5bfe7/19aebbfa-6dc3-4d3c-b45f-b483b9b09f02/A77-69-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Дошкольное Учреждение ""Детский сад№1""Жайна"" с. Герезаль-Аул Гудермесского Муниципального Района",2005011056,14,,,,,,
cd2b80c8-cbe0-44d5-8c60-ddc279d56210,А77-51/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/cd2b80c8-cbe0-44d5-8c60-ddc279d56210/6b57553e-4a3e-4e7f-9d11-9ee930ca3ae4/A77-51-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение ""Детский Сад №1 ""Малыш"" с. Дарбанхи Гудермесского Муниципального Района",2005011017,14,,,,,,
b5e3a0af-395e-434c-bbb4-238ff8a9e5c3,А77-50/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/b5e3a0af-395e-434c-bbb4-238ff8a9e5c3/5ddb94ae-c737-45d3-bce4-e7c0ab006344/A77-50-2019_20190123_Opredelenie.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"Муниципальное Бюджетное Общеобразовательное Учреждение ""Кошкельдинская Средняя Школа имени Сумбултова А.А-А.""",2005006730,14,,,,,,
ebc33e10-ddd0-45d2-a3e5-49676cc6f146,А77-54/2019,01/14/2019,11,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/ebc33e10-ddd0-45d2-a3e5-49676cc6f146/578d32e2-f303-462c-b740-e80c2df9eebb/A77-54-2019_20190124_Opredelenie.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,ИП Хакимова Малкан Рахимовна,200503106425,16,,,,,,
eef1ecf0-0f67-4f51-a3c4-6091cc05391e,А77-70/2019,01/15/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/eef1ecf0-0f67-4f51-a3c4-6091cc05391e/e809c87b-7c70-440b-be9a-3e9de3b32c7f/A77-70-2019_20190124_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"МУниципальное Бюджетное Общеобразовательное Учреждение ""Гордали-Юртовская Средняя Школа""",2005007042,14,,,,,,
516d5864-e566-40aa-b88d-8bec6b5ab2b1,А77-65/2019,01/15/2019,14,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/516d5864-e566-40aa-b88d-8bec6b5ab2b1/f46239ea-1d0a-4c27-ab94-9244fa10e502/A77-65-2019_20190128_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО "" Новые Композитные технологии""",2005011151,16,,,,,,
fb971c6b-03bc-46d6-b3e3-04320b2258ec,А77-53/2019,01/14/2019,10,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Мишин А. А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/fb971c6b-03bc-46d6-b3e3-04320b2258ec/c401d862-0b22-482d-8a2f-be4e60226ac7/A77-53-2019_20190123_Sudebnyj_prikaz.pdf,Государственное Управление-Управление Пенсионного Фонда Российской Федерации в Гудермесском Муниципальном Районе Чеченской Республики,2005002887,12,"ООО ""Чеченагропродукт""",2005800445,16,,,,,,
0b518e38-56d8-4b98-9707-87a8aa72dafe,А77-35/2019,01/10/2019,180,Civil,Иные споры - Гражданские,CHECHNYA,Исмаилов Р. В.,"Прекратить производство по делу (ст.150, 151 АПК)",http://kad.arbitr.ru/Kad/PdfDocument/0b518e38-56d8-4b98-9707-87a8aa72dafe/6bcdeafa-c1f7-4605-84f6-386f47160484/A77-35-2019_20190708_Opredelenie.pdf,"ООО ""Управляющая Компания ""Центр КриптоЗащиты""",3444171317,16,"ООО ""Бизнес Транс Сервис""",6321202056,34,"ООО ""Русский союз Автострахователей""",,,,,
b9d11771-40fa-44ea-be11-8c667df736eb,А77-58/2019,01/14/2019,394,Civil,В связи с неисполнением или ненадлежащем исполнением обязательств из совершения с землей сделок аренды,CHECHNYA,Исмаилов Р. В.,Возвратить ходатайство (заявление),http://kad.arbitr.ru/Kad/PdfDocument/b9d11771-40fa-44ea-be11-8c667df736eb/0dd04a0c-dc48-4677-89c9-44e75848a2d4/A77-58-2019_20200211_Opredelenie.pdf,Департамент городского имущества города Москвы,7705031674,13,"ООО ""МС Медиа""",7707712559,16,Правительство Москвы,,,,,
141619b8-cacb-4751-8f31-b543e838b303,А77-42/2019,01/11/2019,1,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Межидов Л. С.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/141619b8-cacb-4751-8f31-b543e838b303/ab384aaf-928e-485d-b6da-e8fcd6e87c5c/A77-42-2019_20190111_Opredelenie.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,ИП Баймесханова Эльза Абуязидовна,200411213427,16,,,,,,
433119f8-fe40-4e6e-b115-e6479a7db781,А77-57/2019,01/14/2019,88,Civil,О неисполнении или ненадлежащем исполнении обязательств по договорам поставки,CHECHNYA,Межидов Л. С.,"Удовлетворить ходатайство (заявление) (АПК); Прекратить производство по делу, Принять отказ от иска (ст.49, 150, 151 АПК)",http://kad.arbitr.ru/Kad/PdfDocument/433119f8-fe40-4e6e-b115-e6479a7db781/3373bb30-f782-4557-83b5-faea11ff91b3/A77-57-2019_20190411_Opredelenie.pdf,"АО ""Омские Распределительные Тепловые Сети""",5503249258,16,"ООО ""Сантехмонтаж""",5503234082,16,"ООО Директору ""Сантехмонтаж"" Магашеву А.С-М.",,,,,
27232072-ef98-451c-85e9-0667cb9b0a4d,А77-49/2019,01/11/2019,98,Civil,О неисполнении или ненадлежащем исполнении обязательств по договорам займа и кредита,CHECHNYA,Мишин А. А.,Отказать в иске,http://kad.arbitr.ru/Kad/PdfDocument/27232072-ef98-451c-85e9-0667cb9b0a4d/7c3a148b-19ce-42a4-8b62-ad72e68663c2/A77-49-2019_20190418_Reshenie.pdf,"АО ""Российский Сельскохозяйственный Банк""",7725114488,12,"Неккомерческая организация ""Гарантийный фонд Чеченской Республики""",2013002658,13,,,,,,
16371380-3bd9-487c-ab45-8bdc1a3ff9b8,А77-34/2019,01/10/2019,2,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Зубайраев А. М.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/16371380-3bd9-487c-ab45-8bdc1a3ff9b8/b06d3ea6-1517-4f3d-83a9-194980340999/A77-34-2019_20190111_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,"ООО """"МБМ и К""",2004883760,16,,,,,,
3647db07-6cc1-4cc8-addb-846982217290,А77-39/2019,01/11/2019,1,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Межидов Л. С.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/3647db07-6cc1-4cc8-addb-846982217290/ccb0f3f0-8cc2-4341-a6d9-decfe5009cc0/A77-39-2019_20190111_Opredelenie.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,ИП Баймесханова Эльза Абуязидовна,200411213427,16,,,,,,
3a9c202e-5af5-4cf2-bb0b-f9a6984a39e0,А77-44/2019,01/11/2019,4,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Межидов Л. С.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/3a9c202e-5af5-4cf2-bb0b-f9a6984a39e0/f26877ec-527c-42dc-b144-33f167add87d/A77-44-2019_20190114_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,ИП Баудинова Лиана Усмановна,200407904140,16,Управление ФССП по ЧР,,,,,
4ce0ead7-19e8-4552-b268-f07a17ecffa5,А77-27/2019,01/10/2019,2,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Зубайраев А. М.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/4ce0ead7-19e8-4552-b268-f07a17ecffa5/b1bde48d-ac6a-48ff-aef8-85ddb824d065/A77-27-2019_20190111_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,Индивидуальный Ппредприниматель Исмалов Мовлды Абусиевич,200452227820,16,,,,,,
5fd0f8dc-5c7a-4abd-b29d-d6c7780899f7,А77-47/2019,01/11/2019,4,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Межидов Л. С.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/5fd0f8dc-5c7a-4abd-b29d-d6c7780899f7/d9c65278-e01a-42f6-a992-e9c8450b6e16/A77-47-2019_20190114_Sudebnyj_prikaz.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,ИП Исмаилов Мовлды Абусиевич,200452227820,16,Управление ФССП по ЧР,,,,,
881563b9-1683-44bb-8444-c4c265c1a353,А77-40/2019,01/11/2019,1,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Межидов Л. С.,Возвратить заявление о выдаче судебного приказа (ч.2 ст.229.4 АПК),http://kad.arbitr.ru/Kad/PdfDocument/881563b9-1683-44bb-8444-c4c265c1a353/8ddff477-0050-44ba-8b68-6acbabef1d3c/A77-40-2019_20190111_Opredelenie.pdf,Государственное Учреждение-Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,ИП Баймесханова Эльза Абуязидовна,200411213427,16,,,,,,
9f5b4688-fcd9-41ea-8f3b-600416ef6308,А77-24/2019,01/10/2019,5,Administrative,"О взыскании в Пенсионный фонд обязат. платежей и санкций с организаций и граждан, если не предусмотрен иной порядок их взыскания",CHECHNYA,Ташухаджиев Р. Н-А.,Выдать судебный приказ (ст.229.6 АПК),http://kad.arbitr.ru/Kad/PdfDocument/9f5b4688-fcd9-41ea-8f3b-600416ef6308/43b9fac0-75b6-4ecf-a385-6cb8abd91f0f/A77-24-2019_20190114_Sudebnyj_prikaz.pdf,ГУ Управление Пенсионного Фонда Российской Федерации В Городском Округе г. Грозный и Грозненском Муниципальном Районе Чеченской Республики,2014025270,12,"МБОУ ""СОШ №2"" с. Алхан-Кала",2004005980,14,,,,Управление Федерального казначейства по Чеченской Республике,,
